"Type","SKU","Name","Parent","Description","Regular price","Categories","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Images","360_Viewer_Path","Video_Path"
"variable","s04y14h01r14b","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head","","The timeless appeal of a pavé knife-edge ring enhanced with milgrain accents around the edges is the perfect blend between vintage and modern. This ring is embellished with a delicate and sophisticated Four Prong Signature Head.

[ring_360]","1880","Custom Engagement Rings","Shape","Round, Oval, Cushion, Princess, Emerald, Radiant, Marquise, Pear, Heart, Asscher","1","1","Metal","14K White Gold, 14K Yellow Gold, 14K Rose Gold, 18K White Gold, 18K Yellow Gold, 18K Rose Gold, Platinum","1","1","Size","3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0","1","1","Carat / Type","","1","1","http://localhost:8000/wp-content/uploads/raw_images/S04xH01_M1_RND_DIM_wht_0100CT_Y_R.001.jpg","product_119527/360/assets",""
"variation","s04y14h01r14b-Rou-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - Platinum","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 14K White Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 14K White Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 18K White Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 18K White Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 18K White Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 14K White Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 14K White Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 18K White Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - Platinum","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 18K White Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - Platinum","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - Platinum","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - Platinum","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 14K White Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_W_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - Platinum","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 18K White Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 14K White Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rou-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Round - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Round","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-18KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 18K White Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_003.jpg","",""
"variation","s04y14h01r14b-Cus-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Cushion - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Cushion","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_003.jpg","",""
"variation","s04y14h01r14b-Eme-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Emerald - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Emerald","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-14KW","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 14K White Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-Plat","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - Platinum","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_003.jpg","",""
"variation","s04y14h01r14b-Rad-14KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Radiant - 14K Yellow Gold","s04y14h01r14b","","1880","","Shape","Radiant","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Pri-18KY","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Princess - 18K Yellow Gold","s04y14h01r14b","","1880","","Shape","Princess","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_003.jpg","",""
"variation","s04y14h01r14b-Ova-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Oval - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Oval","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-18KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 18K Rose Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_003.jpg","",""
"variation","s04y14h01r14b-Pea-14KR","Knife Edge Pavé Engagement Ring Embellished With a Four Prong Signature Head - Pear - 14K Rose Gold","s04y14h01r14b","","1880","","Shape","Pear","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_003.jpg","",""
